date,nom,prise_de_parole
1908-12-11,Mestainsi,"G(
'er« La Chambre, confiant dans l'inéligibilité pour imposer à la compagnie du Midi l'exécution de ses obligations qui concernent tant la sécurité des voies qu'il faut de fibre le transport des marchandises, passe à l'ordre du jour."
1908-12-11,Boulle,"La Chambre, considérant que l'incident dont M. Brousse a essayé de tirer parti en ce qui concerne les retards de la gare de Toulouse n'a aucune portée.
De la parole même de M. le ministre, que personne ne saurait mettre en doute, il résulte que les plans des aménagements nécessaires pour l'amélioration de cette gare ne lui ont pas encore été soumis, puisqu'il les réclame à la compagnie.
En ce qui concerne le personnel, je me borne à dire que le personnel féminin employé par la compagnie du Midi est payé 30ïr.par mois, alors que le même personnel sur le réseau de l'Etat gagne 1,200 fr. par an.
J'ai déposé un ordre du jour et je me réserve, comme mon collègue M. Sarraut, d'intervenir dans l'interpellation de M. Sénac sur la catastrophe de Grisolles."
1908-12-11,Allemane,"La Chambre, considérant que l'incident dont M. Brousse a essayé de tirer parti en ce qui concerne les retards de la gare de Toulouse n'a aucune portée.
De la parole même de M. le ministre, que personne ne saurait mettre en doute, il résulte que les plans des aménagements nécessaires pour l'amélioration de cette gare ne lui ont pas encore été soumis, puisqu'il les réclame à la compagnie.
En ce qui concerne le personnel, je me borne à dire que le personnel féminin employé par la compagnie du Midi est payé 30ïr.par mois, alors que le même personnel sur le réseau de l'Etat gagne 1,200 fr. par an.
J'ai déposé un ordre du jour et je me réserve, comme mon collègue M. Sarraut, d'intervenir dans l'interpellation de M. Sénac sur la catastrophe de Grisolles."
1908-12-11,le président,"Il n'y a pas lieu de fixer à jeudi. Si, par impossible, le débat sur l'artillerie ne prenait pas toute la séance de mardi."
1908-12-11,Jaurès,"Ne me découragez pas, monsieur Jaurès."
1908-12-11,Jaurès,Ce qui est impossible c'est que ce débat ne prenne que la séance de mardi !
1908-12-11,"Maurice Berteaux, président de la commission de l'armée",La discussion du projet relatif à l'artillerie prendra certainement les séances de mardi et de jeudi.
1908-12-11,le ministre des travaux publics,Quel inconvénient voit-on à ce que le projet concernant la convention de l'Ouenza soit inscrit immédiatement après le projet 'relatif à l'artillerie?'
1908-12-11,Maurice Allard,"Et l'mpôtsur.le revenu? (Mouvements divers.) Vous vous rappelez, messieurs, dans quelles conditions le projet dont on demande l'inscription a été ajourné par la Chambre."
1908-12-11,Nous,"Nous demandons qu'on attende, avant de le discuter, que l'on ait examiné les questions actuellement pendantes devant la Chambre, qui sont autrement intéressantes que cette concession donnée à une compagnie financière dans laquelle se trouve M. Krupp.Nous demandons que les questions inscrites à à l'ordre du jour soient examinées avant celle-là."
1908-12-11,le ministre de l'agriculture,Je demande la permission d'ajouter un mot.
1908-12-11,Allard peut être convaincu que s'il s'agissait uniquement d'une concession à une compagnie financière le Gouvernement ne serait pas en ce moment à la tribune pour la défendre. Le débat est àutre et se lie intimement au développement de la richesse de* notre plus belle colonie.,Mais cependant.
1908-12-11,le ministre de l'agriculture,"Je vous demande pardon ! La concession dont il s'agit a été examinée successivement par deux hommes qui sont, je puis1erdire, l'honneur de ce pays, M. Revoil et M. Jonnart. (Très bien! très bien!) Ils ont reçu l'approbation sans réserve des conseils autorisés de l'Algérie."
1908-12-11,Jaurès,Et cependant.
1908-12-11,le ministre de l'agriculture,"Il est absolument indispensable que l'Algérie sorte de l'incertitude. (Très bien! très bien!) Il s'agit de savoir si l'on veut, oui ou non, accorder cette concession. Le Parlement est libre; la discussion sera complet soyez-en certain, et le débat prendra, grâceàM. Jonnart, toute son ampleur. (Très bien ! très bien 1) - -. - Dans ces conditions, au nom du Gouvernement, je demande instamment rinscrip- tion de cette discussion aussitôt après l'exa- men du projet de réorganisation de l'artillerie."
1908-12-11,Maurice Allard,"Nous demandons le maintien de l'ordre du jour, et je dépose une demande de scrutin."
1908-12-11,"Georges Clemenceau, président du conseil, ministre de l'intérieur",Comment pourra-t-on discuter ici l'impôt sur le revenu pendant que M. le ministre des finances sera au Sénat?
1908-12-11,Maurice Allard,"Nous pourrions discuter le projet de loi sur les conseils de guerre, monsieur le président du conseil."
1908-12-11,"Camille Pelletan, président de la commission de la législation fiscale",Il est bien entendu que la séance de lundi reste consacrée à l'impôt sur le revenu ?
1908-12-11,le président,Insiste-t-on pour le maintien de l'ordre du jour ? (Non! non!) M. Sénac. Je demande que la discussion de mon interpellation sur.la catastrophe de Grisolles reste fixée à vendredi prochain.
1908-12-11,le président,"C'est entendu, monsieur Sénac.11n'est touché en rien à votre droit."
1908-12-11,president,Il n'y a pas d'observation ?
1908-12-11,president,L'ordre du jour est ainsi fixé.
1908-12-11,president. J'ai reçu de M. le ministre des finances,un projet de loi autorisant la perception d'une surtaxe sur l'alcool à l'octroi de Mortagne (Orne).
1908-12-11,president,"Le projet de loi sera imprimé, distribué, et, s'il n'y a pas d'opposition, renvoyé à la commission des octrois. (Assentiment.)"
1908-12-11,president,"J'ai reçu de M. le ministre des travaux publics deux projets de roi : Le1er,"
1908-12-11,president,"ayant pour objet de déclarer d'utilité publique l'établissement, dans le département des Landes, d'un chemin de fer d'intérêt local, à voie normale, entre Labenne et Seignosse;"
1908-12-11,president,"'déclarerd'utiLe2e,"
1908-12-11,president,"ayant pour oDjet de déclarer d'utilité publique l'établissement, dans le département du Cher, d'un chemin de fer d'intérêt local à voie de 1 mètre, destiné à raccorder le chemin de fer d'Argent à la Guerche et le canal latéral à la Loire à Marseille-lèsAubigny."
1908-12-11,president,"Les projets de loi seront imprimés, distribués, et, s'il n'y a pas d'opposition, renvoyés à la commission des travaux publics."
1908-12-11,president,(Assentiment.)
1908-12-11,president. J'ai reçu de M. Vandameun,"rapport, fait au nom de la 15e commission d'intérêt local, sur le projet de loi tendant à rattacher la commune de Villetaneuse au canton de Saint-Denis (Seine)."
1908-12-11,president,"J'ai reçu de M. Marcel Régnier un rapport, fait au nom de la commission des travaux publics et des chemins de fer, sur le projet de loi concernant l'établissement, dans le département de la Loire,"
1908-12-11,president,"d'un chemin de fer d'intérêt local, à voie de 1 mètre, entre la limite du département de l'Allier vers Cusset et Saint-Germain-Laval."
1908-12-11,president,"J'ai reçu de M. Vigouroux un rapport, fait au nom de la commission de l'agriculture,"
1908-12-11,president,sur le projet de loi autorisant des avances aux sociétés coopératives agricoles de l'Algérie.
1908-12-11,president,"J'ai reçu de M. Carpot un rapport, fait au nom de la commission des affaires extérieures,"
1908-12-11,president,"sur le projet de loi, adopté par le Sénat, portant modification à la loi du 9 décembre 1884 sur l'organisation du Sénat et 'l'élection des sénateurs."
1908-12-11,president,Les rapports seront imprimés et distribués.
1908-12-11,M. le président. J'ai reçu de M. Massé et plusieurs de ses collègues une proposition de loi portant modification du conseil supérieur de l'instruction publique et des conseils académiques.,"La proposition de loi sera imprimée, distribuée et, s'il n'y a pas d'opposition, renvoyée à la commission de l'enseignement."
1908-12-11,J'ai reçu de M. Auriol une proposition de loi concernant l'admission en non-valeur des contingents arriérés des communes pour l'instruction primaire.,"La proposition de loi sera imprimée, distribuée et, s'il n'y a pas d'opposition, renvoyée à la commission du budget."
1908-12-11,J'ai reçu de M. Jules-Louis Breton et plusieurs de ses collègues une proposition de loi ayant pour objet l'extension aux exploitations forestières des dispositions de la loi du 9 avril 1898 sur les accidents du travail.,"La proposition de loi sera imprimée, distribuée et, s'il n'y a pas d'opposition, renvoyée à la commission du travait."
1908-12-11,"M. le président. La commissson des congés est d'avis d'accorder à MM. Gast, Pradet-Balade et Léon Archimbaud des congés de quelques jours.",Il n'y a pas d'opposition ?
1908-12-11,president,Les congés sont accordés.
1908-12-11,"Le Chef chh service sténographique de la Chambre des députés, ALEXANDRE GAUDET.",Erratum au compte rendu in extenso de la Ire séance du mardi 17 novembre.
1908-12-11,president,"Page 2344, colonne 2, lignes 19 et 20."
1908-12-11,president,"Lire : ,<c.petite île de l'archipel des Tuamotu ans l'océan Pacifique. »"
1908-12-11,Annexe au procès-verbal de la séance du vendredi 11 décembre.,"SCRUTIN (N° 677) Sur l'ensemble du projet de loi relatif à la cession, à la ville dePaverney,"
1908-12-11,president,des terrains et bâtiments du quartier Guyot de cette place.
1908-12-11,"nombre des votants,",". 455 Majorité absolue. 228 Pour l'adoption,. 455 Contre. , 0"
1908-12-11,Brousse,(Emmanuel)
1908-12-11,Buisson,(Ferdinand)
1908-12-11,Carnot,(François)
1908-12-11,Castellane,(comte Boni de)
1908-12-11,Castelnau,(de)
1908-12-11,Cère,(Emile)
1908-12-11,Chambrun,(marquis de)
1908-12-11,Chanoz,(Edmond) (Jura)
1908-12-11,Chapuis,(Gustave) (Meurthe-et-Moselle)
1908-12-11,Chastenet,(Guillaume)
1908-12-11,Chaumié,(Jacques)
1908-12-11,Chautemps,(Alphonse) (Indre-et-Loire)
1908-12-11,Chautemps,(Félix) (Savoie)
1908-12-11,Chéron,(Henry'
1908-12-11,Cibiel,(Oscar) (Vienne)
1908-12-11,Clament,(Clément)
1908-12-11,Cochin,(Denys) (Seine)
1908-12-11,Cochin,"(Henry) Nord,"
1908-12-11,Constant,(Emile) (Gironde)
1908-12-11,Cornet,(Lucien)
1908-12-11,Cornudet,(vicomte)
1908-12-11,Couesnon,(Amédée)
1908-12-11,Dansette,(Jules)
1908-12-11,David,(Fernand)
1908-12-11,Dcbaunc,(Louis)
1908-12-11,Delaune,(Marcel)
1908-12-11,Deloncle,(Charles) (Seine)
1908-12-11,Dcloncle,(François) (Cochinchine)
1908-12-11,Desfarges,(Antoine)
1908-12-11,Desjardins,(Jules)
1908-12-11,Doumergue,(Gaston)
1908-12-11,Dulau,(Constant)
1908-12-11,Dumont,(Louis) (Drôme)
1908-12-11,Dumont Charles,(Jura)
1908-12-11,Dupuy,(Pierre)
1908-12-11,Durand,(Aude)
1908-12-11,Durand,(Joseph) (Haute-Loire)
1908-12-11,Fabre,(Antoine)
1908-12-11,"Guislain(LOUlS),de Villeneuve",FinisHaguenin.
1908-12-11,Laniel(Henri),(L3.ctÜ'princcpail-polyte)
1908-12-11,LaTrémoïlle(L.a-,nail.de Tarente.
1908-12-11,Lefas.,é.
1908-12-11,LeHérisse,"j,"
1908-12-11,Leroy(Modestelirrc,Roy (Alfred) (Nord)
1908-12-11,Lhopiteati.Dreyfus,. Loup.
1908-12-11,Magnaúd.Çri,Mahieu.
1908-12-11,Maille (Isidore)(SI-il,Mairat.
1908-12-11,"MuJn,!¡erlc,(Louis).",Massé.
1908-12-11,Maujajj-1qerlcSpronck.,Menier(Gaston).
1908-12-11,MillevoyerI)o':,p]¡;'Minier (Albert). Mons.Monsservi.n•Morel (Victor)(Pas-de-Calais)
1908-12-11,Mun(comteAJe,Munin-Bourdin.
1908-12-11,PaHl7epér^.p~,Péchadre.
1908-12-11,Pelletan(Camille-pe,Péret(Raoul). Périer(Saône-et-LonJ-pio-ronnet. Perroche.
1908-12-11,Picnei.-pierrorangeli.,Pierre Bergeroir-et-lier
1908-12-11,Pourteyro;ôfie,Prache.
1908-12-11,"pUJad,",Quesnel.
1908-12-11,"Raiberti.Bajon(Claude),",mvic*'-Raynaud. Razimbaud(Jules).
1908-12-11,René,"R,veillaud (Eugène)"
1908-12-11,iléville(Niareroc'1;bot.,Ridouard.
1908-12-11,R°'(,(Maurice)(Charente-Inférieure)
1908-12-11,"Saint-Martin,","Saint-PolÙJl.:'t),"
1908-12-11,Sarrau,"""::hnli,]t,Sarrazin."
1908-12-11,"Sauzè,de.Ai/neuL0.'",Schneider (Charles)(Haut-Rhin)
1908-12-11,Sénac.,iC'jol.
1908-12-11,gjrcyj0,Steeg.
1908-12-11,Suchetet.'crr',ns0ri.
1908-12-11,"ThrOor,",Thierry-Cazes.
1908-12-11,"T'[;ir"",",Torchut.
1908-12-11,Pradet-Balade.,"empêché d'assister à la fin de la séance du 8 décembre 1908, il n'a pu prendre part aux scrutins (nos 674 et 675) sur la priorité et le fond de l'ordre du jour de M. Grosdidier et plusieurs de ses collègues (Interpellations relatives à l'amiral Germinet)."
1908-12-11,Les nombres annoncés en séance avaient été de :,Nombre des votants. 583 Majorité absolue. 292 Pour l'adoption. 583 Contre. 0
1909-12-07,Gabriel Baron,"Messieurs, au lendemain d'une discussion économique aussi tristeque'retentissante dont vous avez gardé le souvenir, il serait certainement superflu d'appeler votre attention sur la crise viticole qui désole depuis plusieurs années notre région méridionale, et qui fait même sentir ses tristes effets dans toutes les autres régions de notre pays. Si les viticulteurs méridionaux, ceux de l'Aude, du Gard, de l'Héraul, des Pyrénées-Orientales auxquels il faut joindre ceux des Bouches-du-Rhône et du Var ont eu particulièrement à souffrir de la mévente des vins, c'est à cause de la nature de leurs terrains et de leur climat — aussi, il faut bien l'avouer, à cause de l'engouement irréfléchi qu'ils ont eu pour la vigne. Ils se sont livrés à la monoculture, sacrifiant à la vigne toutes les plantes qui pouvaient leur donner quelque profit. Or, depuis si longtemps que l'on discute passionnément sur les causes de la crise agricole, la lumière n'a pas encore jailli."
1909-12-07,Baron,"Que consommonsnous? Au grand maximum, 47 millions d'hectolitres taxés. Qu'exportons - nous ? 4 millions. Je crois même que si nous prenions la moyenne des dix dernières années, il s'agirait seulement de 2 millions."
1909-12-07,Baron,"J'ai parlé de 47 millions d'hectolitres taxés, mais je me suis bien gardé de comprendre ceux qui ne le sont pas, pour la raison bien simple, qu'il n'est aucun moyen d'évaluer la consommation non taxée, et il serait aussi difficile à vous qu'à moi-même, mon cher collègue, de la chiffrer."
1909-12-07,Baron,La surproduction existe véritablement et personne ne peut la nier.
1909-12-07,Baron,"Je ne prétends pas, car il ne faudrait pas me faire dire ce que je ne pense pas, que cette surproduction est la seule cause de la crise méridionale. Non, certes, mais elle n'en existe pas moins et cela me suffit pour dire qu'elle est le premier ennemi de la viticulture que nous devrions combattre."
1909-12-07,Baron,"Ce qui vient à l'appui de la thèse, que je soutiens, c'est que, malgré toutes les mesures prises jusqu'ici en faveur de la viticulture jet réclamées par les producteurs euxmêmes, mesures que je ne rappellerai pas, la culture de la vigne est toujours aussi précaire et la situation des viticulteurs toujours aussi critique."
1909-12-07,Baron,"Grâce à M. le ministre de l'agriculture, la fraude — qui, disait-on, était l'unique cause de la crise — a été énergiquement réprimée. Or, nous sommes bien obligés de constater que l'application rigoureuse de la loi de 1905 n'a pas fait monter le cours des vins.."
1909-12-07,Brousse,Mais si !
1909-12-07,Baron,"Laissez-moi achever ma pensée, je vous en prie."
1909-12-07,Brousse,Le chiffre est supérieur.
1909-12-07,Astier (Hérault),Il faudrait ajouter à la consommation non taxée de 20 millions d'hectolitres...
1909-12-07,Emmanuel Brousse,"Messieurs, j'estime qu'il serait puéril de supposer que ces nouveaux remèdes, même appliqués sérieusement, pourraient être suffisamment efficaces pour enrayer le mal. Je crois, tout au contraire, qu'il faut un remède plus énergique qui attaque le mal à sa racine. Ce remède a déjà été énoncé."
1909-12-07,Gabriel Baron,"Mon cher collègue, je m'occupe en ce moment de la culture méridionale ; souffrez donc que je parle surtout du Midi; je suis ici pour défendre ses intérêts."
1909-12-07,Emmanuel Brousse,"J'estime que c'est dans tous ces terrains susceptibles de porter d'autres cultures que la vigne, que l'arrachage doit s'exercer; il faut diminuer la surface de notre vignoble,, réduire notre production .et améliorer la qualité de nos vins : voilà ce qui constitue, ou doit constituer notre premier travail."
1909-12-07,Emmanuel Brousse,Et les terrains qui seront ainsi devenus. libres pourront alors être soumis à d'autres cultures.
1909-12-07,Emmanuel Brousse,"L'arrachage partiel, tel que je le comprends, tel que le comprennent ceux qui se rendent à l'évidence, permettra d'arriver — c'est l'objet principal de ma discussion — à ce qu'on appelle la polyculture ; la polyculture, que nous considéron's comme le véritable remède, comme le remède indispensable à la rénovation, non pas seulement des départements méridionaux si éprouvés, mais de la viticulture elle-même."
1909-12-07,Emmanuel Brousse,Certains ont prétendu que la polyculture^ n'était pas possible partout en l'état actuel des choses et que la plupart des terrains du Midi se refusaient à recevoir d'autres plantes que la vigne.
1909-12-07,Emmanuel Brousse,"J'estime, au contraire, qu'on a exagéré singulièrement, de même que l'on a exagéré — je crois que M. le ministre de l'agriculture voudra bien confirmer ce que j'avance — la mauvaise qualité des sols méridionaux."
1909-12-07,a,exagéré — je crois que M. le ministre de l'agriculture voudra bien confirmer ce que j'avance — la mauvaise qualité des sols meridionaux.
1909-12-07,Méridionaux,"Sans nier que toutes les plantes n'y pourraient pas trouver les conditions nécessaires pour se développer et pour fructifier normalement avec quelque profit pour les agriculteurs, il faut reconnaître que plusieurs cultures peuvent être faites avec chances de succès et devenir une source de revenus importants. Et les examples ne sont pas loin."
1909-12-07,Plissonnier,"point n'est besoin d'avoir de l'eau pour certaines cultures fruitières, dont parlait hier, dans un discours auquel je rends*hommage volontiers, parce qu'il était marqué au coin d'une précision extrême et d'un lumineux bon sens, mon collègue"
1909-12-07,Baron,C'est entendu. Je ne puis pas tout dire à la fois. C'est la conclusion rigoureuse. à laquelle je vais arriver.
1909-12-07,Bouveri,Vous avez du vin de reste et c'est l'eau qui vous manque ! (On rit.)
1909-12-07,Gabriel Baron,Et l'on nous accuse pourtant de mettre de l'eau dans notre vin!...
1909-12-07,François Astier (Hérault),A la condition d'avoir de l'eau.
1909-12-07,NON IDENTIFIABLE,"e pourront pas en profiter, reconnaissons-le, et devront, par conséquent, chercher à s'en passer et à trouver d'autres moyens de sortir de leur, triste situation!"
1909-12-07,PLISSONNIER,"Il est de toute urgence, messieurs, pour nos populations méridionales, d'augmenter le plus possible la culture fruitière. D'autant plus que celle-ci trouve dans nos départements des terrains et un climat exceptionnellement convenables pour en assurer la réussite. Même, la culture fruitière a sur les autres cultures l'immense avantage d'avoir fait ses preuves. Les essences fruitières pouvant être répandues sont parfaitement connues et les agriculteurs n'ont donc aucune crainte à avoir sur leur réussite qui est certaine. Nous n'avons même pas à craindre pour nos fruits le manque de débouchés. Ceux-ci sont nombreux, non seulement sur certains marchés étrangers, où nos produits sont très appréciés et recherchés grâce à leur qualité bien supérieure à celle des produits similaires de l'étranger, mais aussi sur nos marchés de l'intérieur, où la demande est très supérieure à l'offre nationale."
1909-12-07,NON IDENTIFIABLE,"C'est ainsi qu'en 1907, nous avons dû importer, sans compter les raisins de table, 1,208,877 quintaux de fruits frais représentant une valeur de plus de 20 millions de francs. Ces chiffres se passent de tout commentaire ; mais si nous supposons un instant que par suite de plantations nouvelles d'arbres fruitiers, un encombrement sur le marché vienne à se produire, les producteurs, à ce moment, auraient encore la ressource de transformer ces fruits en fruits secs, tapés et confits."
1909-12-07,NON IDENTIFIABLE,"L'industrie de la transformation des fruits, notamment le séchage, est presque totalement inconnue en France. Elle donne à l'étranger des résultats considérables et y constitue une source de bénéfices très importants."
1909-12-07,NON IDENTIFIABLE,"La plus grande partie des fruits secs que nous consommons en France en effet vient de l'étranger, notamment de cette Californie qui nous inonde d'abricots secs, de pommes et de poires tapées, et même de pruneaux."
1909-12-07,NON IDENTIFIABLE,"Je ne crois pas me tromper en disant que nous avons importé en 1907 une quantité de plus de 300,000 kilogr. de fruits secs, représentant une valeur de 16 millions de francs."
1909-12-07,NON IDENTIFIABLE,"Dans ces conditions, messieurs, vous voudrez bien reconnaître avec moi qu'il est de toute urgence, non seulement pour faire cesser une situation intolérable pour les viticulteurs, mais aussi pour donner à notre pays la place qui lui revient, quant à sa production fruitière, de développer les plantations d'arbres à fruits."
1909-12-07,NON IDENTIFIABLE,"Mais à côté de la création de toutes pièces de plantations fruitières, il ne faudrait point laisser disparaître certaines espèces fruitières qui sont encore debout et qui, soignées et cultivées, seraient pour nos agriculteurs une source de revenus importants. (Très bien! très bien!) Parmi ces essences formant stilles dans nombre de nos régions des plantations importantes, je citerai deux exemples, l'amandier et l'olivier."
1909-12-07,NON IDENTIFIABLE,"L'amandier est un arbre essentiellement rustique, indifférent au terrain et qui donne de très bons résultats dans les expositions à l'abri des gelées du printemps. L'amande est un fruit très recherché et pour lequel l'offre est chez nous singulièrement inférieure à la demande. C'est ainsi que nous avons importé en 1907 près de 3,000 quintaux, d'une valeur de près de 70,000 fr."
1909-12-07,NON IDENTIFIABLE,"Mais si l'amandier, cependant, n'a qu'une importance restreinte par suite de sa faible résistance au froid, au moment de sa floraison, il n'en est pas de même de l'olivier qui, lui, a une importance considérable que vous connaissez depuis longtemps."
1909-12-07,NON IDENTIFIABLE,"Je ne veux pas parler de cette question, comme le faisait hier un de nos collègues, sur le mode lyrique. Tout le monde sait que l'olivier est l'arbre méditerranéen par excellence ; tous les auteurs de l'antiquité témoignent de la faveur dans laquelle il était tenu ; nul n'ignore que pour toute la Provence, pour le comtat Venaissin, pour le comté de Nice, pour tous les départements actuellement grands producteurs de vins, l'olivier a été une source de grands revenus et une cause de grande prospérité. La vérité, c'est que la vigne lui a porté un préjudice considérable, et les agriculteurs n'ont pas hésité à le sacrifier et à faire tomber sous la hache du bûcheron de magnifiques oliveraies séculaires."
1909-12-07,NON IDENTIFIABLE,"Si vous voulez des chiffres, je puis vous dire combien d'hectares de terrains sont complantés en oliviers : à l'heure actuelle, il ne reste plus que 100,000 hectares environ d'oliveraies, et, sur ce nombre, plus des trois quarts sont dans un tel état d'abandon que notre production oléicole est d'environ 260,000 quintaux d'huile d'olive annuellement, alors qu'elle devrait et qu'elle pourrait être de 1 million de quintaux, si tous les oliviers encore existants, étaient cultivés convenablement."
1909-12-07,NON IDENTIFIABLE,"J'expose à traits rapides une question qui demanderait à être traitée avec une ampleur plus grande, mais l'heure à laquelle je parle et les nombreux orateurs que vous avez déjà entendus sur ce sujet ne sauraient me permettre de m'étendre davantage."
1909-12-07,NON IDENTIFIABLE,"Je ne veux pas rechercher les différentes causes de la crise oléicole ; j'ai la seule prétention d'examiner rapidement avec vous, sans entrer dans de trop longs développements, les principaux moyens d'y remédier et qui sont susceptibles de décider nos oléiculteurs à ne plus sacrifier un arbre aussi intéressant; ces moyens ont été préconisés à nouveau par le premier congrès international d'oléiculture qui s'est tenu à Toulon en décembre dernier et que le syndicat national de défense de l'oléiculture fran-"
1909-12-07,RECHERCHEUR,"pas rechercher les différentes causes de la crise oléicole ; j'ai la seule prétention d'examiner rapidement avec vous, sans entrer dans de trop longs développements, les principaux moyens d'y remédier et qui sont susceptibles de décider nos oléiculteurs à ne plus sacrifier un arbre aussi intéressant; ces moyens ont été préconisés à nouveau par le premier congrès international d'oléiculture qui s'est tenu à Toulon en décembre dernier et que le syndicat national de défense de l'oléiculture fran-çaise, que j'ai l'honneur de présider, avait organisé. Plus de 200 oléiculteurs délégués des communes et des principales 'associations agricoles ont fait connaître leurs desiderata en desvvœux très brefs et très clairs qui, je veux l'espérer, seront pris en considération par le ministre de l'agriculture et le Gouvernement. (Très bien! très bien!)"
1909-12-07,CRISE OLÉICOLE,"La crise oléicole cessera le jour ou la fraude dans les huiles d'olives sera énergiquement réprimée, ou l'huile mélangée devra être vendue sous son véritable nom, c'est-à-dire en faisant connaître la composition exacte du mélange. Le règlement d'administration publique du 11 mars 1908 ne nous a nullement donné satisfaction sur ce point. La production et le commerce honnête sont unanimes à réclamer la modification de l'article 4 de ce règlement qui autorise la vente des huiles mélangées sous un nom vague d'huile extra, huile surfine et huile de table."
1909-12-07,CONSOMMATEUR,"Il faut à mon avis que le consommateur sache très exactement la nature de l'huile qu'il achète et il ne faut pas qu'il s'imagine consommer de l'huile d'olive, alors qu'on lui vend un mélange d'huile de coton et d'huile d'arachides."
1909-12-07,COMMERÇANT,"Une industrie, un commerce se fondent sur la fraude. Au début, c'est parfait, iî est incontestable que le. commerçant ou l'industriel fraudeur va pendant quelques mois quelques années si vous voulez réaliser peut-étre une fortune considérable. Il est certain que, par contre-coup, la région dans laquelle il exercera son industrie verra sa prospérité s'accroître singulièrement. Mais demain, lorsque le consommateur aura reconnu la fraude, ou lorsque devant le commerçant fraudeur se dressera le commerçant honnête, les rôles seront renversés. Nous verrons en quelques mois' disparaître une fortune qu'on avait mis tant d'années à constituer et nous verrons en même temps pour la région succéder à la période de prospérité une période de discrédit et de défaveur. Pour tous les deux, ce sera la ruine."
1909-12-07,INDUSTRIEL,"Ainsi donc, vous voyez qu'en réclamant la suppression de la fraude, je. le fais aussi bien dans l'intérêt du commerçant, de l'industriel, du producteur, que dans celui du consommateur."
1909-12-07,DEGREVER,"Il faut aussi, pour faire cesser la crise et pour venir en aide à nos oléiculteurs, dégrever les terrains complantés en oliviers -qui sont encore taxés comme terrains de première catégorie, alors que leur valeur est dix fois moindre qu'autrefois."
1909-12-07,CONGRES DE TOULON,"Le congrès de Toulon a aussi demandé avec juste raison que des stations oléicoles soient créées, non seulement pour l'étude des parasites de l'olivier mais aussi pour l'étude et l'expérimentation des meilleurs procédés d'extraction des huiles d'olive."
1909-12-07,TURBINE ESSOREUSE,"De temps immémorial on se sert-dans nos moulins à huile de scourtins, sorte de poches en alfa pour emmagasiner la pâte"
1909-12-07,SUPPRIMER SCOURTINS,"C'est ainsi que l'on a préconisé l'emploi de la turbine essoreuse pour l'extraction de l'huile, la méthode de diffusion et même un procédé d'extraction par le vide."
1909-12-07,OLÉICULTEURS,Nos oléiculteurs auraient le plus grand intérêt à être fixés sur la valeur de ces différentes méthodes et les stations oléicoles pourraient expérimenter celles-ci et faire connaître les résultats qu'elles obtiendraient.
1909-12-07,FILTRAGE DES HUILES,Une autre question des plus importantes est celle qui a trait aux analyses d'huiles d'olive.
1909-12-07,FRAUDEURS,"S'il est de toute justice de poursuivre les fraudeurs avec la dernière rigueur, il faut au moins mettre notre commerce honnête à l'abri des méprises et des ennuis dus à des analyses effectuées par des chimistes n'ayant pas toute la compétence voulue."
1909-12-07,CHIMISTES,Il a été reconnu à différentes reprises qu'un même échantillon d'huile d'olive analysé par différents laboratoires peut donner lieu à des appréciations différentes.
1909-12-07,VUE,M. Emmanuel Brousse. Il en est de même pour les vins.
1909-12-07,GABRIÈL BARON,J'applique mon raisonnement à tous les produits.
1909-12-07,RAZIMBAUD,Cela vient de ce qu'on n'a pas les échantillons d'origine.
1909-12-07,Razimbaud,Cela vient de ce qu'on n'a pas les échantillons d'origine.
1909-12-07,Baron,"On prétend, au laboratoire du ministère de l'agriculture, que le service des fraudes a indiqué des méthodes d'analyse d'huiles d'olive qu'il considère comme infaillibles. C'est parfait; mais je ne suis pas si exigeant, et si je ne réclame pas que les chimistes soient infaillibles, je voudrais seulement qu'ils se trompent moins grossièrement dans leurs analyses, pour que les parquets n'hésitent plus à poursuivre et que la loi ne reste plus lettre morte. Il est inadmissible-que l'on puisse poursuivre un négociant qui n'est pas coupable, par la faute d'un chimiste maladroit et ignorant."
1909-12-07,J'arrive à une question,"Je veux parler de la coopération. J'estime, en effet, que la coopération peut rendre à l'oléiculture les plus grands services. Nous avons chez nous, dans le Midi, des moulins coopératifs qui donnent les résultats les plus appréciables. Il n'y a qu'à les multiplier."
1909-12-07,Je considère la coopération,"comme le plus sûr moyen pour combattre les crises, agricoles, qui sont dues toujours à la mé_vente des produits du sol."
1909-12-07,Nous pouvons l'appliquer,"en effet, à tous nos produits. Les coopératives de production qu'elles intéressent, le vin, l'huile, les fruits, doivent se créer dans toutes nos communes, diminuant ainsi dans une large mesure le prix de revient, facilitant l'écoùlement des produits en garantissant l'authenticité et la valeur du produit vendu, et élevant notablement les bénéfices."
1909-12-07,"Malgré les avantages incontestables de ces 'différentes associations que le Gouvernement de la République a encouragé de toutes ses forces,","je le reconnais, nous constatons une certaine hésitation dans toutes nos campagnes à utiliser le crédit agricole, sur les bienfaits desquels on fondait tant de légitimes espérances..."
1909-12-07,"Oui, monsieur le ministre","chez nous, nous avons la plus grande peine pour constituer des caisses de crédit agricole. Et celles qui existent sont dans un véritable état léthargique, elles se développent avec la plus grande"
1909-12-07,"M. Ruau, ministre de Vagriculture",Nos paysans sont très individualistes en effet.
1909-12-07,M. Gabriel Baron,"C'est tout ce que je veux dire, monsieur le ministre."
