date,nom,prise_de_parole
1908-11-21,Siegfried,"L'année dernière j'ai déjà l'occasion d'attirer l'attentiondoM. le, ministre des travaux publics et de la Chambre sur la' situation grave qui existait pour l'expédition des marchandises par suite de l'insuffisance du matériel de la plupart des compagnies de chemins de fer et notamment de la compagnie de l'Ouest."
1908-11-21,Siegfried,"Cette insuffisance, qui empêchait l'expédition et la réception d'un grand nombre de produits agricoles et industriels, causait la plus grande perte au commerce et à l'industrie, et nous réclamions, dès ce moment, des mesures énergiques pour remédier au mal."
1908-11-21,Siegfried,"Depuis lors, à la suite de la crise américaine les affaires ayant diminué, la crise des transports s'est calmée et le trafic s'est fait d'une façon à peu près normale."
1908-11-21,Siegfried,"Eh bien! messieurs, cette année-ci nos tribulations recommencent; nous avons en Normandie une récolte de pommes considérable."
1908-11-21,Mackau,Cela dépend!
1908-11-21,Siegfried,et cette récolte nécessite un très grand nombre de wagons.
1908-11-21,Siegfried,"Malheureusement, la compagnie de l'Ouest est dans l'impossibilité de les fournir, ce qui a occasionné de lourdes pertes aux agriculteurs et aux négociants qui font le commerce des pommes."
1908-11-21,Siegfried,"La situation est si grave que les intéressés sont dans la désolation. Hier, un grand meeting a eu lieu à Rouen pour protester contre les difficultés d'expédition et le manque de matériel de la compagnie de l'Ouest,"
1908-11-21,Siegfried,"et à la suite de cette réunion l'ordre du jour suivant a été voté : « Les négociants transitaires du port de Rouen, ainsi que les industriels et commerçants de la région, réunis le 20 novembre 1908, dans la salle de l'Alhambra, considérant que : 1° Par suite de la pénurie constante depuis plusieurs années du matériel de transport, mis à leur disposition par la compagnie de l'Ouest, pour assurer le trafic important du port de Rouen et de toute la contrée ;"
1908-11-21,Siegfried,"2° Le développement officiellement reconnu du port de Rouen est actuellement paralysé par l'insuffisance du matériel du réseau desservant la région, Forment le vœu : Que le ministre des travaux publics prenne en sérieuse considération les importants besoins de notre industrieuse vallée et recoure à toutes mesures qu'il jugera utiles pour assurer à l'avenir les moyens rapides et réguliers du trafic de notre grand port et de toute la région. »"
1908-11-21,Siegfried,"Mais ce n'est pas seulement Rouen et les environs qui souffrent : au Havre, la situation est la même,"
1908-11-21,Siegfried,car ce manque de wagons réagit d'une manière plus forte encore dans notre grand port de la Manche.
1908-11-21,Siegfried,"Je socie aux observations présentées par M. Siegfried. Je tiens à insister sur le fait que la Chambre a besoin de la canne dont notre honorable collègue vient d'évoquer, hier même, à Rouen, a été tenu un meeting des négociants importateurs: ces Négligences dans le port de Rexac et les lacunes qu'il souffre, comme en ville du Havre, M. Siegfried veut formuler : pénurie persistante de WreS, et de locomotives, encombrement des égouts, en un mot crise des transports forts causant un préjudice considérable au commerce et une diminution sensible du trafic, dans le grand port de Rouen. Je signale ce détail à M. le ministre des travaux publics, qui connaît d'ailleurs voté dans cette grande réunion il y a quelques jours."
1908-11-21,Folleville,"Jesocie aux observations présentées par M. Siegfried. Je tiens à insister sur le fait que la Chambre a besoin de la canne dont notre honorable collègue vient d'évoquer, hier même, à Rouen, a été tenu un meeting des négociants importateurs: ces Négligences dans le port de Rexac et les lacunes qu'il souffre, comme en ville du Havre, M. Siegfried veut formuler : pénurie persistante de WreS, et de locomotives, encombrement des égouts, en un mot crise des transports forts causant un préjudice considérable au commerce et une diminution sensible du trafic, dans le grand port de Rouen. Je signale ce détail à M. le ministre des travaux publics, qui connaît d'ailleurs voté dans cette grande réunion il y a quelques jours."
1908-11-21,Bouctot,"Notre honorable collègue M. Siegfried vient de vous présenter un tableau exact de la détresse contre laquelle protestent le clergé et l'industrie de la ville du Havre, et je suis convaincu que les pouvoirs publics doivent apporter un secours à la compagnie de l'Ouest notoirement impuissante à fournir des services hors de toute proportion aux désirs de nos concitoyens."
1908-11-21,Irgné,"Plus particulièrement attaqué des intérêts agricoles de la région cidricole du flôrd«-°uest, je ne me préoccupe pas de l'organisation du réseau de l'Ouest, mais je me réserve d'intervenir à l'occasion pour l'obtention des doublements de voies, des créations de gares de triage et des divers perfectionnements d'outillage qui nous sont promis depuis longtemps. Mais ces sont là des projets à longue échéance, comportant d'ailleurs un plan d'ensemble sur lesquelles il serait prématuré de s'étendre dans cette discussion budgétaire."
1908-11-21,Vauxpublicsd,"Je suis tout à l'écoute des mesures réclamées par M. Siegfried. Si je ne veux pas constituer la Commission dont il demande la création, j'ai l'intention, d'accord avec les finances, de renforcer, dans la période transitoire, l'organisation du réseau actuel de l'État."
1908-11-21,Savary de Beauregard,"La lecture du rapport si consciencieux de M. Chaigne me fait un devoir d'être bref ; en effet, dans l'exposé très complet qu'il a fait de l'administration des chemins de fer de l'Etat, de son organisation, de tout ce qui concerne le matériel et le personnel il a tout dit ou à peu près, si bien que notre tâche se trouve maintenant bien simplifiée."
1908-11-21,Savary de Beauregard,"Je me contenterai donc de déplorer avec lui, avec tous les amis du réseau de l'Etat, la parcimonie, j'allais dire coupable, dont les pouvoirs publics ont toujours fait preuve toutes les fois qu'il s'est agi de faire quelques sacrifices en faveur d'un réseau, qui constitue, en somme, une partie du patrimoine national et qui, d'autre part, pour atteindre son but, devrait être mis en mesure de servir d'exemple, de modèle, à tous les autres."
1908-11-21,Savary de Beauregard,"J'avoue que, partisan déclaré d'un réseau d'Etat – je l'ai affirmé ici dans bien des circonstances – je n'ai pas cru devoir voter le rachat de l'Ouest pour plusieurs raisons, 'en particulier parce qu'il m'apparaissait comme très douteux que l'Etat, si avare envers un réseau trop étroit, consentirait enfin les sacrifices nécessaires pour un réseau cette fois trop étendu."
1908-11-21,Savary de Beauregard,"Alors qu'on nous fait attendre pendant des années et qu'on nous marchande quelques millions pour l'amélioration de nos gares, pour le doublement de nos voies, pour la réfection de notre matériel, pour des travaux qui devraient être exécutés de toute urgence, je me demande comment l'Etatat fera face aux dépenses énormes qui résulteront bientôt du rachat de l'Ouest."
1908-11-21,Savary de Beauregard,"Certainement, j'en suis l'ami."
1908-11-21,Dubois (Seine),"Je désire demander un renseignement à M. le ministre. Le 10 décembre 1885, l'Etat a concédé à la compagnie de l'Ouest un petit réseau breton; par traité du 5 mars 1886, la compagnie a rétrocédé cette exploitation à la société générale des chemins de fer économiques pour une durée de vingt et un ans, commençant à courir, pour l'ensemble des lignes faisant l'objet du traité, du jour de la mise en exploitation de la dernière des lignes concédées à titre définitif à l'époque de cette convention. Mais l'article 16 de ce traité prévoit que la compagnie de l'Ouest pourra, après les cinq premières années et en prévenant la société générale des chemins de fer économiques un an à l'avance, résilier le contrat à toute époque. Aujourd'hui que, par suite du rachat de l'Ouest, l'Etat se substitue à la compagnie, les agents de ce petit réseau seraient heureux, monsieur le ministre, ne savoir quelles décisions vous allez prendre; Ils se préoccupent beaucoup de connaître leur situation qui leur sera faite. Restent-ils encore pendant un certain délai dans condition où ils se trouvent? Ou, à tout autre titre, si l'Etat reprend ce petit réseau immédiatement incorporés dans le personnel des chemins de fer de l'Etat?"
1908-11-21,Dubois,Quand expire cette convention?
1908-11-21,ministre des travaux publics,JedétPuis pas entrer dans des questions de droit que vous donnerune consultation juridique complète.
1908-11-21,Messieurs,"l'agrandissement du-l'Ouest résultant du rachat destetdesconventionsqui peuvent intervpraveclacompagnie d'Orléans donnetiograndeimportanceà toutes les questions relatives à l'organisation générale duIlleauxconditionsde son fonctionnement, à l'exécutiondestVauxcomplémentaires, àlaconstructtondeslignesnouvelles et surtout auxressnlîrcesfinancièresqui devront êtreafpùn.e8àcestravaux."
1908-11-21,Cees,"àcestravaux, Mr, baigneaconsacréla première partie de mes intérêssantsrapport à étudier plusieups'esquestions.Jeseraistrèsdisposrdecesquestions.Je serais très disde1alesuivre,je serais même très tentédeleaIre,sijen'avais le souci d'épargnerntsdelaChambre et de ne pas reIlUeerevotedubudget, si impatiemmentattenriParlacommission.Je me borneraiPersrequelquesmots de la situation duJonneldescheminsde fer de l'Etat."
1908-11-21,je,"J.P.laisàreconnaître que l'administration chaque année, les plus grandsOnSPOuraméliorerle sort de ce personnel,etjeconstateavec une vive satisfactin1qu'endehorsdes mesures qui ontlafstwlsesantérieurementet que je rappePréocannedernière,l'administrations'esttageC}lpeed'assurerde nouveaux avantagesncePersonnel.J'indiquerainotamrnentvpension,qu'elle a accordée cette<innéesallocationspour charges de fafunérleremboursementdes frais defunérnfiiesqu'elleconsent désormais, jusagentncurrence de 100 fr., aux familles desaRent«^1(?rtsenactivité de service."
1908-11-21,DrojetUl,Sheureuxaussi de voir figurer aude156ebudgetde cette année un créditde15gfr.destinéà réaliser des mesuresquiS'i'fr-destinéàréaliserdesmesuresAveSpIrentdumême esprit.
1908-11-21,aveccecrédit,l'administration se proPosed'fH^n^reauxenfants des agents quiv'efinentamouriraprès licenciement oufiiisePn°réformeles allocations actuellerdées seulement aux enfants dest§efitsnUlmeurenten activité de service.
1908-11-21,Indernaussi,"assurer le payement d'uneilidemnitéd'unmois aux agents qui sontappOiIlretraItepar limite d'âge et dont lesappo',ternentsnedépassent pas 3,600 fr."
1908-11-21,M. Octave Lauraine,C'est une œuvre de justice.
1908-11-21,M. Roch,"Comme le dit très bien mon collègue, M. Lauraine, c'est une œuvre de justice qui a été accomplie, mais elle est encore insufllsante. Il y a des agents qui ont été complètement oubliés : les hommes d'équipe, les nettoyeurs, les manœuvres et, en général, les agents des groupes 10 à 15."
1908-11-21,L'année dernière,"j'indiquais que certains salaires de début, entre autres ceux des hommes d'équipe, ne sont que de 87 fr. par mois. En en déduisant la retenue pour la retraite, cela fait 82 fr. seulement, soit une somme d'environ 2 fr. 05 par jour."
1908-11-21,Il est absolument indispensable,"d'faire un effort en ce qui les concerne, d'autant plus que le coût de la vie a augmenté singulièrement depuis un certain nombre d'années."
1908-11-21,L'administration reconnaît elle - même cette nécessité,ainsi que le déclare M. Ghaigne dans son rapport ; mais elle recule devant la dépense et elle ajourne la réforme.
1908-11-21,Je crois répondre au sentiment même du rapporteur,"comme à celui de l'administration des chemins de fer de l'Etat en déposant entre les mains de M. le président une proposition de résolution dont l'adoption donnera à M. le ministre des travaux publics l'autorité et la force nécessaires pour arriver à triompher l'année prochaine des résistances de M. le ministre des finances, s'il venait à s'en produire."
1908-11-21,Je crois devoir appeler en outre l'attention de M. le ministre,sur la situation des gardiens de bureaux des chemins de fer de l'Etat.
1908-11-21,Ils sont beaucoup moins bien traités,"que les gardiens de bureaux de tous les ministères, et notamment de celui des travaux publics. Leur traitement commence à 1,400 francs et arrive à un maximum de 1,800 fr,"
1908-11-21,Il y a deux ans,"mon collègue M. Messimy, frappé de cette anomalie, avait proposé à la Chambre une motion qui a été adoptée et qui tendait à porter leur traitement au même taux que celui des gardiens de bureaux du ministère des travaux publics."
1908-11-21,Il me semble qu'il conviendrait d'établir,"au point de vue des émoluments, une égalité absolue entre tous les gardiens de bureaux, à quelque ministère qu'ils appartiennent, puisqu'ils remplissent partout les mêmes fonctions."
1908-11-21,Une autre question très importante se,pose .pour toutes les-catégories du personnel. Je veux parler de l'indemnité de résidence.
1908-11-21,Roch,"J'insiste pour que les agents des chemins de fer de l'Etat soient assimilés aux autres agents et employés de l'Etat dans les diverses administrations et que leur service militaire leur soit compté pour l'avancement. J'insiste tout particulièrement pour que la Chambre veuille bien adopter le projet de résolution que j'ai eu l'honneur de remettre entre les mains de M. le président et qui a pour but d'obtenir, au budget de 1910, l'inscription d'un crédit suffisant pour relever les salaires des catégories du personnel qui sont le moins bien rémunérées."
1908-11-21,Chaigne,"Je suis heureux de profiter de l'occasion qui m'est offerte par les observations de notre collègue et ami M. Roch pour rendre hommage, comme lui, à l'excellent esprit des agents des chemins de fer de l'Etat à quelque degré de la hiérarchie qu'ils soient placés."
1908-11-21,Lauraine,"Très bien !..¡#M. le rapporteur. M. le ministre et la commission du budget seront d'accord pour accepter la motion déposée sur le bureau de la Chambre, motion qui, d'ailleurs, est en plein accord avec les desiderata présentés par - les agents eux-mêmes."
1908-11-21,Chauvin,"Un fait qui a profondement ému un très grand nombre d'agents des postes, s'est produit à la suite du dernier classement quinquennal des bureaux. 203 déplacements d'office ont été prononcés, entraînant pour les fonctionnaires ainsi changés de résidence un préjudice parfois considérable."
1908-11-21,Sous-secrétaire d'État des Postes,"203 déplacements d'office ont été prononcés, entraînant pour les fonctionnaires ainsi changés de résidence un préjudice parfois considérable. Ils ont eu des frais de déplacement importants à avancer et beaucoup d'entre eux, ayant des charges de famille et des situations acquises, ont douloureusement et.lourdement souffert de ce déplacement."
1908-11-21,Sous-secrétaire d'État des Postes,Je pourrais rappeler de nombreux exemples présents à la mémoire de beaucoup d'entre vous. Il n'est presque pas de département dans lequel des déplacements de cette nature n'aient été portés à votre reconnaissance et où vous n'ayez étés aidés de plaintes et de réclamations justifiées.
1908-11-21,Sous-secrétaire d'État des Postes,Je veux seulement faire remarquer à M. les sous-secrétaires d'Etat dans quelles conditions ces déplacements se sont produit et à quelles situations il correspondent.
1908-11-21,Sous-secrétaire d'État des Postes,"Parmi les lettres innombrables des fonctionnaires déplacés, j'en choisirai deux ou trois pour montrer que la plupart de ces déplacements ont été effectués dans des conditions, je ne dirai pas de brutalité — ces exemples sont pris tout à fait au hasard — mais d'une rapidité très fâcheuse."
1908-11-21,Sous-secrétaire d'État des Postes,"J'ai reçu, en séance même, un télégramme du receveur d'Alfortville prévenu téléphoniquement, il y a deux jours, qu'il était changé de poste. Un receveur de Toulouse a eu quatre jours pour se préparer à quitter la ville où il était depuis de longues années et à aller s'installer fort loin de cet endroit."
1908-11-21,Sous-secrétaire d'État des Postes,"Il y a, d'autre part, des fonctionnaires qui ont été ainsi déplacés, et qui, s'ils n'étaient pas au tableau d'avancement de grade, pouvaient manifestement y prétendre, mais ils avaient eux-mêmes renoncé à y figurer, précisément pour s'assurer la stabilité dans leur poste."
1908-11-21,Sous-secrétaire d'État des Postes,"Précisons un peu, messieurs, et déterminons l'hypothèse exacte dont il s'agit : Il s'agit, entendez-le bien, d'un bureau qui était, jusqu'en 1908, de 3e classe et qui, à la suite de l'opération quinquennale de déclassement, est devenu de 2e classe."
1908-11-21,Sous-secrétaire d'État des Postes,Le receveur de ce bureau était de 3e classe personnelle. Or le bureau devient de 2e classe; on dit au receveur : « Je vais vous déplacer et vous envoyer dans un autre bureau de 3e classe. »
1908-11-21,Sous-secrétaire d'État des Postes,"Parmi ces receveurs, en voici un qui avait vingt-cinq ans de services, qui était au traitement de 1,800 fr. depuis janvier 1908; en voici un autre, qui nous explique qu'il avait été prévenu qu'il fallait être à l'avancement pour suivre la classe éventuelle du bureau, il s'y serait fait mettre."
1908-11-21,Sous-secrétaire d'État des Postes,"Remarquez, on effet, que la règle qui a été posée par l'administration des postes est suivante : Pour prétendre à l'avancement, il faut que le fonctionnaire se mette à la disposition de l'administration, c'est-à-dire qu'il sollicite un déplacement quelconque qu'il se déclare prêt à accepter ce déplacement pour obtenir de l'avancement."
1908-11-21,Sous-secrétaire d'État des Postes,"Ainsi la condition nécessaire pour figurer au tableau d'avancement, c'est de se mettre à la disposition. Mais d'autre part, cette condition est manifestement contraire aux désirs extrêmement légitimes de certains fonctionnaires, qui entendent rester dans leur poste."
1908-11-21,Sous-secrétaire d'État des Postes,"Il s'agit donc de tous ceux qui ont voulu rester dans leur résidence, et s'assurer la stabilité dans leur poste, ont du même coup été obligés d'abandonner leur inscription au tableau et n'y sont pas inscrits."
1908-11-21,Sous-secrétaire d'État des Postes,"Ceux-là, messieurs, bien qu'engagés dans l'intention d'y être, vous n'avez pas hésité à les déplacer comme les autres."
1908-11-21,Sous-secrétaire d'État des Postes,"Voulez-vous me permettre de vous citer un exemple bien intéressant et dans quelles conditions les déplacements ont été faits ? Il s'agit d'un receveur qui avait, pendant un certain temps, géré un bureau de 3e classe, qui était lui-même de la 1re classe ; ce receveur désirait aller à Malo-les-Bains et y rester. Le bureau de Malo-les-Bains était, sans aucun doute, de 2e classe."
1908-11-21,Sous-secrétaire d'État des Postes,"Pour obtenir la stabilité, le receveur a accepté de rétrograder de la 1re à la 2e classe. Mais il s'est trompé : le bureau de Malo-les-Bains a, par suite du classement de 1908, subi l'ascension vers la 1re classe."
1908-11-21,Sous-secrétaire d'État des Postes,"Le receveur qui avait été autrefois de la 1re classe, qui avait consenti à rétrograder pour s'assurer la stabilité, a eu tort : ce bureau est monté de la 2e à la 1re."
1908-11-21,Sous-secrétaire d'État des Postes,"Nous fonctionnaires n'avons pas compris, messieurs le sous-secrétaire d'Etat, que le fait n'est pas exact ; je le lis dans une lettre rapportant votre signature qui a été adressée à un de nos collègues."
1908-11-21,Sous-secrétaire d'État des Postes,"Le fait n'est pas contestable, vous le tonnez bien : il s'agit du bureau de Malo-les-Bains. Je ne l'insiste pas."
1908-11-21,Sous-secrétaire d'État des Postes,Voici les exemples sont pris tout à fait au hasard — la façon dont les déplacements de 200 receveurs ont été effectués.
1908-11-21,Sous-secrétaire d'État des Postes,"Les fonctionnaires ainsi obligés de subir un préjudice ont été fortement émus, et leur émotion que je traduis à cette trimestre : Ils ont d'abord remarqué une chose que je, permets des soumettre à la Chambre, parce qu'elle paraît avoir une très grande portance ; ils ont remarqué qu'un certain décret du 9 juin 1906, qui organise les conseils disciplinaires de l'administration des postes, contient tout au long l'échelle des peines auxquelles les agents peuvent être exposés."
1908-11-21,Sous-secrétaire d'État des Postes,"Parmi ces peines, certaines du 2e degré et comme peine du 3e degré, comprennent le changement de bureau, même sans diminution de traitement et changement de résidence, sans inscription au tableau."
1908-11-21,Sous-secrétaire d'État des Postes,"Ainsi le décret qui est le principe même et la base de l'organisation des conseils disciplinaires, je vois que le déplacement constitue une peine et que, comme toute peine, elle est entourée de garanties portantes et sérieuses."
1908-11-21,Sous-secrétaire d'État des Postes,"Vos fonctionnaires vous disent : Nous n'avons pas compris le décret, parce que notre bureau était si bien géré de la 1re classe que je classe il a passé à la 2e ; et nous sommes frappés d'un déplacement qui, en réalité, est une véritable peine. Vous nous frappez sans garantie aucune."
1908-11-21,Sous-secrétaire d'État des Postes,"Pourquoi donc, en effet, déplacez-vous, pourquoi faites-vous ces permutations circulaires entre 200 receveurs et receveuses qui s'ent vont émigrant de la 2e dans la 3e ou de la 3e dans la 2e ?"
1908-11-21,Sous-secrétaire d'État des Postes,"Vous l'avez fait, nous dites-vous, pour les motifs suivants, dans une des lettres que vous avez écrites à nos collègues, vous avez dit : « Ce serait cruellement léser dans leurs droits et leurs intérêts de nombreux comptables inscrits au tableau des grades pour des recettes de telle classe que d'y laisser des agents qui ne figurent pas sur le tableau. »"
1908-11-21,Simyan,d'avancement pour un poste de 2e.
1908-11-21,Chauvin,"Je ne conteste pas du tout la légitimité de votre observation, mais je remarque qu'elle est la plupart du temps une observation de façade et un peu une fiction. En effet, rappelons-nous que les bureaux simples — je prends pour exemple les bureaux simples pour aller vite et être clair — sont divisés en trois classes. La lre classe comprend, si je ne me trompe, 401 bureaux ; la 2c classe en comprend 1,000, et la 3e comprend le reste, c'est-à-dire environ 5,600."
1908-11-21,Chauvin,"Or, les classes 1 et 2 sont toujours pleines, si j'ose dire; on ne peut pas ajouter un 402e bureau aux 401 qui existent déjà. Quel est le résultat de ce fait que les compartiments sont pleins? Quand un compartiment de chemins de fer est plein et qu'on veut y faire entrer un voyageur, il faut en faire descendre un pour faire de la place à celui qui entre. Vous procédez de même pour les classes 1 et 2. En effet, si vous faites monter un bureau de 3e dans la 2e, vous êtes obligé, par une symétrie nécessaire, de faire descendre le même jour un autre bureau de la 2e classe dans la 3e."
1908-11-21,Chauvin,"Ce n'est donc pas dire une chose tout à fait exacte que de dire : je rends des places libres pour me permettre de donner aux fonctionnaires l'avancement auquel ils ont droit ; ce n'est point tout à fait exact, parce que le plus souvent, à chaque place de 2e classe qui devient ainsi vacante par le déplacement du receveur dont le bureau est déclassé, correspond la disparition d'un bureau de 2e classe qui retombe à la 3e. Il ne me paraît pas que mathématiquement on puisse opposer à ce raisonnement un argument quelconque."
1908-11-21,Chauvin,"Je me permets par conséquent de vous dire : L'argument que vous nous donnez, consistant à vous réfugier derrière la nécessité d'accorder l'avancement à ceux qui y ont droit, ne me touche pas parce que je vois que vous ne faites, en réalité, qu'une permutation circulaire, et que vous ne créez pas de nouveaux postes d'avancement."
1908-11-21,Chauvin,"Il y a quelque chose de plus grave encore : Les receveurs et les receveuses que vous avez ainsi déplacés sont de deux catégories : En effet, vous entendez bien que les bureaux peuvent, par le déclassement quinquennal, varier vers le haut ou vers le bas : un bureau de 3e classe peut être surclassé et devenir de 2e, un bureau de 2e classe peut être rétrogradé et devenir de 3e. Il y a donc deux hypothèses à envisager; regardons-les l'une après l'autre."
1908-11-21,Chauvin,"Voici un receveur qui était de 2e classe ; son bureau rétrograde et devient de 3e. Ce receveur vient vous dire : « Monsieur le sous-secrétaire d'Etat, je tiens à mon pays, j'y suis attaché, j'aime mieux rétrograder avec mon bureau que de le quitter. »"
1908-11-21,Simyan,"Cependant, dans ce cas-là, vous le déplacez quand même."
1908-11-21,Chauvin,"M. Simyan, sous-secrétaire d'Etat des postes et des télégraphes. Non."
1908-11-21,Chauvin,"~eM. Emile Chauvin. J'entends bien, mais je vous signale le fait de la receveuse de Clairac qui vous a demandé à rester dans son bureau, devenu de 3e classe. Vous l'avez cependant envoyée dans un bureau de 2e classe, qui est d'ailleurs beaucoup moins avantageux au point de vue du traitement, mais peu importe !"
1908-11-21,sous-secrétaire d'Etat des postes et des télégraphes,Je vous ai répondu.
1908-11-21,Chauvin,"M. Emile Chauvin. Monsieur le sous-4secrétaire d'Etat, vous entendez bien qu'il ne me convient ni d'affaiblir le raisonnement * des fonctionnaires qui se plaignent, ni d'affaiblir vos propres réponses. Je les exposerai, soyez-en sûr, de la façon la plus loyale. Vous me répondez en effet ceci : « Le casjque vous me signalez doit être isolé ; monhdésir et ma volonté générales sont de permettre à tous les receveurs qui acceptent*la rétrogradation pour s'assurer la stabilité, d'obtenir satisfaction et d'avoir cette stabilité. »"
1908-11-21,sous-secrétaire d'Etat,C'est fait pour tous.
1908-11-21,Chauvin,"Mais voulez-vous me permettre une précision intéressante à donner aux fonctionnaires dont il s'agit ? Il y a deux façons de rétrograder. On peut, quand on est de 2e classe et que le bureau devient de 3e classe, accepter la rétrogradation en consentant soi-même à la rétrogradation, à la 3e classe de son grade et de son traitement. Et puis on peut demander à rester, au contraire, dans le bureau devenu de 3e en conservant son grade personnel de 2e."
1908-11-21,Chauvin,"Or, je crois bien que votre pensée..est de n'accorder le bénéfice de la stabilité qu'à condition que le fonctionnaire qui demande à suivre le sort de son bureau accepte de rétrograder lui-même de traitement et de classe personnelle. Eh bien, le désir de nos fonctionnaires est au contraire de pouvoir rester dans le bureau devenu de 3e classe en conservant la situation qu'ils se sont acquise au point de vue personnel par leur travail et par leur ancienneté."
1908-11-21,Chauvin,"Nous allons voir tout à l'heure si c'est possible et c'est toute la question extrêmement intéressante, reconnaissez-le, qui s'agite dans ce débat."
1908-11-21,Chauvin,"Apporter d'autres exemples. Je me permettrai de vous signaler deux espèces dont nous avons parlé il n'y a pas très longtemps. Je fais allusion à deux fonctionnaires que vous connaissez bien, qui, à Paris, gèrent des bureaux composés de 3e classe, avec des traitements de 2e classe. Je vous citerai encore le cas d'une certaine receveuse, de Noisy-le-Sec, pour préciser, qui gère un bureau de lre classe alors qu'elle n'a qu'un traitement personnel de 2e classe."
1908-11-21,Chauvin,Le point de fait est incontestable.
1908-11-21,Chauvin,"Voilà trois hypothèses dans lesquelles il n'y a pas coïncidence entre le traitement personnel et la classe du bureau. Je dis — avec les agents qui se plaignent de cet état de choses — que je n'aperçois pas en vertu de quel texte ou de quel principe assez haut et assez absolu pour vous obliger à causer autour de vous des préjudices et même des désespoirs, dans certains cas — caril y a des lettres particulièrement navrantes — je n'aperçois pas, dis-je, en vertu de quel principe vous pouvez poser de façon inflexible la règle de la coïncidence du traitement personnel et de la classe de bureau. J'ajoute que ce principe qui n'est écrit nulle part, je l'aperçois d'autant moins que, dans trois hypothèses au moins, je vous fais la preuve qu'en ce moment même certaines de ces coïncidences n'existent pas."
1908-11-21,Chauvin,Et maintenant que va-t-on faire? Que doit-on faire ?
1908-11-21,Chauvin,"Je n'affirmerai d'une façon intransigeante qu'il ne soit pas meilleur, dans l'avenir, de faire coïncider le traitement personnel avec la classe du bureau: je dis simplement — et j'y insiste — que lorsqu'on aborde une réforme aussi Importante, aussi capitale que celle de 1908, il n'est pas absolument nécessaire de la réaliser en quarantehuit heures, alors que ce sont de petits fonctionnaires particulièrement intéressants qui doivent en souffrir. Il me semble alors qu'en se plaçant au point de vue de l'équité à laquelle est particulièrement sensible M. le sous-secrétaire d'Etat — car je le sais très affligé des lettres et des plaintes qui lui sont parvenues — il peut, dès à présent, nous promettre — et je le lui demande — quatre choses que je me permets d'indiquer."
1908-11-21,Chauvin,"J'espère d'abord qu'il va nous dire qu'en aucun cas les frais de déplacement ne doivent rester, même pour si petite partie que ce soit, à la charge des fonctionnaires déplacés. L'Etat doit les prendre à sa charge en totalité."
1908-11-21,Sous-secrétaire d'État,M. le sous-secrétaire d'Etat. Je l'ai décidé bien avant que vous ne le demandiez.
1908-11-21,Chauvin,M. Emile Chauvin. J'en suis enchanté et j'en prends acte. Ces paroles rassurantes feront le plus grand plaisir à ces fonctionnaires.
1908-11-21,Sous-secrétaire d'État,Tous les receveurs le savent !
1908-11-21,Chauvin,"Pas tous, puisque quelques-uns me l'ont demandé."
1908-11-21,Chauvin,"Le deuxième point sur lequel nous pourrons être d'accord est celui-ci : Vous pouvez nous promettre de maintenir dans leur poste jusqu'à la publication du tableau de grade de 1909, ceux qui sont en situation d'y figurer, de même que vous devez maintenir ceux qui figurent sur le tableau de grade."
1908-11-21,Sous-secrétaire d'État,C'est fait!
1908-11-21,Chauvin,"Tant mieux ! Et maintenant j'espère encore que vous voudrez bien nous affirmer que vous comprendrez dans le nombre des fonctionnaires en situation d'être inscrits au tableau d'avancement de 1909, ceux auxquels je faisais allusion tout àl'heure, qui ont renoncé à leurs droits à l'inscription uniquement pour s'assurer la stabilité dans le bureau auquel ils tenaient. Je me suis expliqué à ce sujet; il s'agit de receveurs qui, mis en face de ce dilemme : ou n'avoir pas d'avancement, mais être sûrs de rester au même poste ; ou avoir de l'avancement mais être obligés de se mettre « à la disposition », ont opté pour la stabilité et ont laissé passerleur tour d'avancement. Je pense que M. le sous-secrétaire d'Etat leur fera la grâce de les considérer comme en situation d'être au tableau d'avancement."
1908-11-21,Chauvin,Mais il est un point sur lequel je suis obligé de me montrer plus exigeant que M. le sous-secrétaire d'Etat.
1908-11-21,Chauvin,"Je pense, en effet, que le maintien dans l'ancien poste jusqu'à la publication du tableau de grade de 1909 doit être accordé, non pas seulement aux seuls receveurs qui se trouvent en situation de figurer au tableau de grade de 1909, mais encore à tous les receveurs. Et la raison que je donne de cette prétention est la suivante."
1908-11-21,Chauvin,"Je ne comprends pas comment M. le sous-secrétaire d'Etat pourra, malgré son désir de bien faire, être sûr de ne pas se tromper quand il aura à se livrer à cette appréciation difficile à donner : est-ce que tel fonctionnaire est en situation de figurer, en avril prochain, sur un tableau au sujet duquel les commissions de classement ne se sont pas prononcées?. Il me semble qu'il ya-"
1908-11-21,sous-secrétaireEtat,"aire et je dépose,àcpmtunordre du jour vous invitantD«aàwwtenirdansles postes qu'ils occusalegtavantledéclassement les titulairesdesbureauxdéclassésjusqu'après la publicationdutableaude grades ».
Etpourpermettreà la Chambre d'exprimer011sentimentsur ce point, je dépose,lemernetemps,une demande de scrutin.
;PPlaudissementsà Vextrême gauche et suraiversbancs.)M.leprésident.Vous savez, monsieurOraUVlll,quele règlement veut que lesenresldujourmotivés soient d'abord remisentrelesmainsdu président."
